,Zip.Code,RUCC_2023
0,53538,4.0
1,53538,4.0
2,53538,4.0
3,53578,4.0
4,53578,4.0
5,53578,4.0
6,53578,4.0
7,53558,2.0
8,53558,2.0
9,53558,2.0
10,53558,2.0
11,53527,2.0
12,53527,2.0
13,53527,2.0
14,53529,2.0
15,53529,2.0
16,53529,2.0
17,53561,4.0
18,53561,4.0
19,53561,4.0
20,53715,2.0
21,53715,2.0
22,53715,2.0
23,53711,2.0
24,53711,2.0
25,53711,2.0
32,53523,2.0
33,53523,2.0
34,53523,2.0
35,53711,2.0
36,53711,2.0
37,53711,2.0
38,53711,2.0
39,53711,2.0
40,53719,2.0
41,53719,2.0
42,53719,2.0
43,53711,2.0
44,53711,2.0
45,53711,2.0
52,53508,2.0
53,53508,2.0
54,53508,2.0
55,53703,2.0
56,53703,2.0
57,53703,2.0
58,53705,2.0
59,53705,2.0
60,53705,2.0
61,53715,2.0
62,53715,2.0
63,53715,2.0
64,53719,2.0
65,53719,2.0
66,53719,2.0
73,53523,2.0
74,53523,2.0
75,53523,2.0
76,34110,2.0
77,34110,2.0
78,53589,2.0
79,53589,2.0
80,53589,2.0
87,53523,2.0
88,53523,2.0
89,53523,2.0
90,53523,2.0
91,53528,2.0
92,53528,2.0
93,53528,2.0
94,53703,2.0
95,53703,2.0
96,53703,2.0
97,53523,2.0
98,53523,2.0
99,53523,2.0
100,53523,2.0
101,53523,2.0
102,53711,2.0
103,53711,2.0
104,53711,2.0
105,53711,2.0
110,53703,2.0
111,53703,2.0
112,53703,2.0
116,53726,2.0
117,53726,2.0
118,53726,2.0
124,53719,2.0
125,53719,2.0
126,53719,2.0
127,53703,2.0
128,53703,2.0
129,53703,2.0
130,53593,2.0
131,53593,2.0
132,53593,2.0
133,53593,2.0
134,53593,2.0
135,53593,2.0
136,54115,2.0
137,54115,2.0
138,54115,2.0
145,53704,2.0
146,53704,2.0
147,53704,2.0
151,53717,2.0
152,53717,2.0
153,53717,2.0
154,53965,4.0
155,53965,4.0
156,53965,4.0
160,53716,2.0
161,53716,2.0
162,53716,2.0
163,53704,2.0
164,53704,2.0
165,53704,2.0
166,53718,2.0
167,53718,2.0
168,53718,2.0
169,53711,2.0
170,53711,2.0
171,53711,2.0
172,53593,2.0
173,53593,2.0
174,53593,2.0
175,53555,2.0
176,53555,2.0
177,53555,2.0
178,53572,2.0
179,53572,2.0
180,53572,2.0
181,53597,2.0
182,53597,2.0
183,53597,2.0
184,53713,2.0
185,53713,2.0
186,53713,2.0
190,53590,2.0
191,53590,2.0
192,53590,2.0
196,53717,2.0
197,53717,2.0
198,53717,2.0
199,53717,2.0
200,53717,2.0
201,53717,2.0
202,53555,2.0
203,53555,2.0
204,53555,2.0
205,53575,2.0
206,53575,2.0
207,53575,2.0
208,53508,2.0
209,53508,2.0
210,53508,2.0
211,53593,2.0
212,53593,2.0
213,53593,2.0
217,53711,2.0
218,53711,2.0
219,53562,2.0
220,53562,2.0
221,53562,2.0
222,53719,2.0
223,53719,2.0
224,53719,2.0
225,53719,2.0
226,53719,2.0
227,53719,2.0
228,53716,2.0
229,53716,2.0
230,53716,2.0
231,53574,2.0
232,53574,2.0
233,53574,2.0
234,53593,2.0
235,53593,2.0
236,53593,2.0
237,53578,4.0
238,53578,4.0
239,53578,4.0
240,53719,2.0
241,53719,2.0
242,53719,2.0
243,53572,2.0
244,53572,2.0
245,53572,2.0
246,53562,2.0
247,53562,2.0
248,53562,2.0
249,53703,2.0
250,53703,2.0
251,53703,2.0
252,53705,2.0
253,53705,2.0
254,53705,2.0
255,53719,2.0
256,53719,2.0
257,53719,2.0
258,53717,2.0
259,53717,2.0
260,53717,2.0
261,53713,2.0
262,53713,2.0
263,53713,2.0
264,53562,2.0
265,53562,2.0
266,53562,2.0
267,53593,2.0
268,53593,2.0
269,53593,2.0
270,53719,2.0
271,53719,2.0
272,53719,2.0
273,53717,2.0
274,53717,2.0
275,53717,2.0
276,53593,2.0
277,53593,2.0
278,53593,2.0
279,53711,2.0
280,53711,2.0
281,53711,2.0
282,53703,2.0
283,53703,2.0
284,53562,2.0
285,53562,2.0
286,53562,2.0
287,53703,2.0
288,53703,2.0
289,53703,2.0
290,53719,2.0
291,53719,2.0
292,53719,2.0
293,53711,2.0
294,53711,2.0
295,53711,2.0
296,53575,2.0
297,53575,2.0
298,53575,2.0
299,53711,2.0
300,53711,2.0
301,53711,2.0
302,53508,2.0
303,53508,2.0
304,53508,2.0
305,53726,2.0
306,53726,2.0
307,53726,2.0
308,53719,2.0
309,53719,2.0
310,53719,2.0
311,53713,2.0
312,53713,2.0
313,53713,2.0
314,53705,2.0
315,53705,2.0
316,53705,2.0
317,53703,2.0
318,53703,2.0
319,53703,2.0
320,53562,2.0
321,53562,2.0
322,53562,2.0
323,53711,2.0
324,53711,2.0
325,53711,2.0
326,53593,2.0
327,53593,2.0
328,53593,2.0
329,53703,2.0
330,53703,2.0
331,53703,2.0
332,53719,2.0
333,53719,2.0
334,53719,2.0
335,53711,2.0
336,53711,2.0
337,53711,2.0
338,53715,2.0
339,53715,2.0
340,53715,2.0
341,53593,2.0
342,53593,2.0
343,53593,2.0
344,53716,2.0
345,53716,2.0
346,53716,2.0
350,53703,2.0
351,53703,2.0
352,53703,2.0
353,53704,2.0
354,53704,2.0
355,53704,2.0
356,53719,2.0
357,53719,2.0
358,53719,2.0
359,53705,2.0
360,53705,2.0
361,53705,2.0
365,53704,2.0
366,53704,2.0
367,53704,2.0
368,53562,2.0
369,53562,2.0
370,53562,2.0
371,53716,2.0
372,53716,2.0
373,53716,2.0
374,53719,2.0
375,53719,2.0
376,53719,2.0
377,53562,2.0
378,53562,2.0
379,53711,2.0
380,53711,2.0
381,53711,2.0
382,53711,2.0
383,53711,2.0
384,53711,2.0
391,53558,2.0
392,53558,2.0
393,53558,2.0
394,53593,2.0
395,53593,2.0
396,53593,2.0
397,53590,2.0
398,53590,2.0
399,53590,2.0
400,53562,2.0
401,53562,2.0
402,53562,2.0
412,53703,2.0
413,53703,2.0
414,53703,2.0
415,53719,2.0
416,53719,2.0
417,53719,2.0
424,53713,2.0
425,53713,2.0
426,53713,2.0
427,53711,2.0
428,53711,2.0
429,53711,2.0
430,53532,2.0
431,53532,2.0
432,53532,2.0
433,53711,2.0
434,53711,2.0
435,53711,2.0
436,53711,2.0
437,53520,2.0
438,53520,2.0
439,53520,2.0
440,53718,2.0
441,53718,2.0
442,53718,2.0
443,53597,2.0
444,53597,2.0
445,53597,2.0
446,53711,2.0
447,53711,2.0
448,53711,2.0
452,53711,2.0
453,53711,2.0
454,53711,2.0
455,53711,2.0
456,53711,2.0
457,53711,2.0
458,53593,2.0
459,53593,2.0
460,53593,2.0
461,53959,4.0
462,53959,4.0
463,53959,4.0
464,53714,2.0
465,53714,2.0
466,53714,2.0
467,53711,2.0
468,53711,2.0
469,53711,2.0
470,53558,2.0
471,53558,2.0
472,53558,2.0
473,53705,2.0
474,53705,2.0
475,53705,2.0
476,53705,2.0
477,53705,2.0
478,53705,2.0
479,53705,2.0
480,53705,2.0
481,53704,2.0
482,53704,2.0
483,53704,2.0
484,53711,2.0
485,53711,2.0
486,53711,2.0
487,53593,2.0
488,53593,2.0
489,53593,2.0
490,53551,4.0
491,53551,4.0
492,53551,4.0
493,53593,2.0
494,53593,2.0
495,53593,2.0
496,53717,2.0
497,53717,2.0
498,53717,2.0
499,53705,2.0
500,53705,2.0
501,53705,2.0
502,53589,2.0
503,53589,2.0
504,53589,2.0
505,53711,2.0
506,53711,2.0
507,53711,2.0
508,53562,2.0
509,53562,2.0
510,53562,2.0
511,53711,2.0
512,53711,2.0
513,53711,2.0
514,53593,2.0
515,53593,2.0
516,53593,2.0
517,53704,2.0
518,53704,2.0
519,53704,2.0
520,53711,2.0
521,53711,2.0
522,53711,2.0
523,53597,2.0
524,53597,2.0
525,53597,2.0
526,53717,2.0
527,53717,2.0
528,53717,2.0
529,53562,2.0
530,53562,2.0
531,53562,2.0
532,53711,2.0
533,53711,2.0
534,53711,2.0
535,53704,2.0
536,53704,2.0
537,53704,2.0
538,53711,2.0
539,53711,2.0
540,53711,2.0
541,53705,2.0
542,53705,2.0
543,53705,2.0
544,53703,2.0
545,53703,2.0
546,53703,2.0
547,53718,2.0
548,53718,2.0
549,53718,2.0
550,53704,2.0
551,53704,2.0
552,53704,2.0
553,53562,2.0
554,53562,2.0
555,53562,2.0
556,53590,2.0
557,53590,2.0
558,53590,2.0
559,53593,2.0
560,53593,2.0
561,53593,2.0
562,53704,2.0
563,53704,2.0
564,53704,2.0
565,53597,2.0
566,53597,2.0
567,53597,2.0
568,53593,2.0
569,53593,2.0
570,53593,2.0
571,53711,2.0
572,53711,2.0
573,53711,2.0
574,53713,2.0
575,53713,2.0
576,53713,2.0
577,53562,2.0
578,53562,2.0
579,53562,2.0
583,53717,2.0
584,53717,2.0
585,53717,2.0
586,53562,2.0
587,53562,2.0
588,53562,2.0
595,53705,2.0
596,53705,2.0
597,53705,2.0
598,53562,2.0
599,53562,2.0
600,53562,2.0
601,53705,2.0
602,53705,2.0
603,53705,2.0
604,53590,2.0
605,53590,2.0
606,53590,2.0
607,53575,2.0
608,53575,2.0
609,53575,2.0
610,53711,2.0
611,53711,2.0
612,53711,2.0
613,53719,2.0
614,53704,2.0
615,53704,2.0
616,53704,2.0
617,53704,2.0
618,53704,2.0
619,53704,2.0
620,53717,2.0
621,53717,2.0
622,53717,2.0
623,53916,4.0
624,53916,4.0
625,53916,4.0
626,53713,2.0
627,53713,2.0
628,53713,2.0
629,53562,2.0
630,53562,2.0
631,53562,2.0
632,53711,2.0
633,53711,2.0
634,53711,2.0
635,53716,2.0
636,53716,2.0
637,53716,2.0
638,53901,2.0
639,53901,2.0
640,53901,2.0
641,53508,2.0
642,53508,2.0
643,53508,2.0
644,53704,2.0
645,53704,2.0
646,53704,2.0
647,53583,4.0
648,53583,4.0
649,53583,4.0
650,53590,2.0
651,53590,2.0
652,53711,2.0
653,53711,2.0
654,53711,2.0
655,53705,2.0
656,53705,2.0
657,53705,2.0
658,53590,2.0
659,53590,2.0
660,53590,2.0
661,53597,2.0
662,53597,2.0
663,53597,2.0
664,53575,2.0
665,53575,2.0
666,53575,2.0
670,53704,2.0
671,53704,2.0
672,53716,2.0
673,53716,2.0
674,53704,2.0
675,53704,2.0
676,53593,2.0
677,53593,2.0
678,53523,2.0
679,53523,2.0
684,53572,2.0
685,53572,2.0
686,53711,2.0
687,53711,2.0
688,53704,2.0
689,53704,2.0
690,53711,2.0
691,53711,2.0
692,53703,2.0
693,53703,2.0
696,53714,2.0
697,53714,2.0
698,53704,2.0
699,53704,2.0
701,53719,2.0
702,53719,2.0
703,53517,2.0
704,53517,2.0
705,53593,2.0
706,53593,2.0
707,53704,2.0
708,53704,2.0
709,53705,2.0
710,53705,2.0
711,53532,2.0
712,53532,2.0
715,53597,2.0
716,53597,2.0
717,53716,2.0
718,53716,2.0
719,53716,2.0
720,53716,2.0
721,53716,2.0
722,53716,2.0
723,53716,2.0
724,53716,2.0
725,53593,2.0
726,53593,2.0
727,53719,2.0
728,53719,2.0
731,53705,2.0
732,53705,2.0
733,53575,2.0
734,53575,2.0
735,53593,2.0
736,53593,2.0
737,53719,2.0
738,53719,2.0
739,53593,2.0
740,53593,2.0
741,53719,2.0
742,53719,2.0
743,53711,2.0
744,53711,2.0
745,53714,2.0
746,53714,2.0
747,53719,2.0
748,53719,2.0
749,53711,2.0
750,53711,2.0
751,53593,2.0
752,53593,2.0
753,53593,2.0
754,53593,2.0
755,53705,2.0
756,53705,2.0
757,53593,2.0
758,53593,2.0
759,53704,2.0
760,53704,2.0
761,53593,2.0
762,53593,2.0
763,53719,2.0
764,53719,2.0
765,53593,2.0
766,53593,2.0
767,53717,2.0
768,53717,2.0
769,53523,2.0
770,53523,2.0
771,53703,2.0
772,53703,2.0
773,53711,2.0
774,53711,2.0
775,53558,2.0
776,53558,2.0
777,53593,2.0
778,53593,2.0
779,53705,2.0
780,53705,2.0
781,53593,2.0
782,53593,2.0
783,53703,2.0
784,53703,2.0
785,53925,2.0
786,53925,2.0
787,53714,2.0
788,53714,2.0
789,53593,2.0
790,53593,2.0
791,53711,2.0
792,53711,2.0
793,53705,2.0
794,53705,2.0
795,53559,2.0
796,53559,2.0
797,53575,2.0
798,53575,2.0
801,53190,4.0
802,53190,4.0
803,53716,2.0
804,53590,2.0
805,53590,2.0
806,53558,2.0
807,53558,2.0
808,53711,2.0
809,53711,2.0
810,53704,2.0
811,53704,2.0
812,53711,2.0
813,53711,2.0
814,53704,2.0
815,53704,2.0
818,53532,2.0
819,53532,2.0
820,53532,2.0
821,53532,2.0
822,53589,2.0
823,53718,2.0
824,53718,2.0
825,53529,2.0
826,53529,2.0
827,53590,2.0
828,53590,2.0
829,53704,2.0
830,53704,2.0
831,53704,2.0
832,53704,2.0
833,53705,2.0
834,53705,2.0
837,53572,2.0
838,53572,2.0
841,53589,2.0
842,53716,2.0
843,53716,2.0
844,53713,2.0
845,53713,2.0
848,53711,2.0
849,53711,2.0
850,53959,4.0
851,53959,4.0
852,53718,2.0
853,53718,2.0
856,53590,2.0
857,53590,2.0
858,53704,2.0
859,53704,2.0
860,53714,2.0
861,53714,2.0
862,53562,2.0
863,53562,2.0
866,53538,4.0
867,53538,4.0
868,53531,2.0
869,53531,2.0
872,53913,4.0
873,53913,4.0
874,53703,2.0
875,53703,2.0
876,53711,2.0
877,53711,2.0
878,53562,2.0
879,53562,2.0
880,53593,2.0
881,53593,2.0
882,53925,2.0
883,53925,2.0
884,53719,2.0
885,53719,2.0
886,53532,2.0
887,53532,2.0
888,53532,2.0
889,53532,2.0
890,53711,2.0
891,53711,2.0
892,53719,2.0
893,53719,2.0
894,53558,2.0
895,53558,2.0
896,53703,2.0
899,53593,2.0
900,53593,2.0
904,53517,2.0
905,53517,2.0
906,53562,2.0
907,53562,2.0
908,18020,2.0
909,18020,2.0
910,53590,2.0
911,53590,2.0
912,12590,2.0
913,12590,2.0
914,53551,4.0
915,53551,4.0
916,53717,2.0
917,53717,2.0
922,53711,2.0
923,53711,2.0
924,53590,2.0
925,53590,2.0
926,53527,2.0
927,53527,2.0
928,53527,2.0
929,53527,2.0
934,53716,2.0
935,53716,2.0
936,53523,2.0
937,53523,2.0
938,53711,2.0
939,53711,2.0
940,53593,2.0
941,53593,2.0
942,53716,2.0
943,53716,2.0
944,53711,2.0
945,53711,2.0
946,53597,2.0
947,53597,2.0
948,53593,2.0
949,53593,2.0
950,53562,2.0
951,53562,2.0
952,53593,2.0
953,53593,2.0
954,53705,2.0
955,53705,2.0
958,53531,2.0
959,53531,2.0
960,53593,2.0
961,53593,2.0
962,53716,2.0
963,53716,2.0
964,53558,2.0
965,53558,2.0
970,53558,2.0
971,53558,2.0
972,53590,2.0
973,53590,2.0
974,53719,2.0
975,53719,2.0
976,53705,2.0
977,53705,2.0
978,53508,2.0
979,53508,2.0
980,53555,2.0
981,53555,2.0
982,53711,2.0
983,53711,2.0
984,53704,2.0
985,53704,2.0
986,53704,2.0
987,53704,2.0
988,53705,2.0
989,53705,2.0
990,53575,2.0
991,53575,2.0
992,53562,2.0
993,53562,2.0
994,53508,2.0
995,53508,2.0
996,53717,2.0
997,53717,2.0
998,53719,2.0
999,53719,2.0
1000,53562,2.0
1001,53562,2.0
1006,53562,2.0
1007,53562,2.0
1008,53711,2.0
1009,53711,2.0
1012,53529,2.0
1013,53529,2.0
1018,53719,2.0
1019,53719,2.0
1020,53711,2.0
1021,53711,2.0
1022,53711,2.0
1023,53711,2.0
1026,53704,2.0
1027,53704,2.0
1028,53589,2.0
1029,53589,2.0
1030,53575,2.0
1031,53575,2.0
1032,53522,2.0
1033,53522,2.0
1034,53562,2.0
1035,53562,2.0
1036,53590,2.0
1037,53590,2.0
1038,53503,2.0
1039,53503,2.0
1040,53593,2.0
1041,53593,2.0
1042,53711,2.0
1043,53711,2.0
1044,53719,2.0
1045,53719,2.0
1046,53716,2.0
1047,53716,2.0
1048,53711,2.0
1049,53711,2.0
1050,53719,2.0
1051,53719,2.0
1054,53575,2.0
1055,53575,2.0
1056,53719,2.0
1057,53719,2.0
1058,53705,2.0
1059,53705,2.0
1060,53558,2.0
1061,53558,2.0
1062,53562,2.0
1063,53562,2.0
1064,53590,2.0
1065,53590,2.0
1070,53575,2.0
1071,53575,2.0
1074,53941,4.0
1075,53941,4.0
1078,53711,2.0
1079,53711,2.0
1080,53562,2.0
1081,53562,2.0
1084,53565,2.0
1085,53565,2.0
1086,53711,2.0
1087,53704,2.0
1088,53704,2.0
1089,53575,2.0
1090,53575,2.0
1091,53558,2.0
1092,53558,2.0
1093,53719,2.0
1094,53719,2.0
1095,53704,2.0
1096,53704,2.0
1097,53714,2.0
1098,53714,2.0
1099,53941,4.0
1100,53941,4.0
1101,53719,2.0
1102,53719,2.0
1103,53528,2.0
1104,53528,2.0
1105,53703,2.0
1106,53711,2.0
1107,53711,2.0
1108,53711,2.0
1109,53711,2.0
1110,53590,2.0
1111,53590,2.0
1112,53575,2.0
1113,53575,2.0
1114,53726,2.0
1115,53726,2.0
1116,53572,2.0
1117,53572,2.0
1118,53711,2.0
1119,53959,4.0
1120,53959,4.0
1121,53711,2.0
1122,53711,2.0
1123,53562,2.0
1124,53562,2.0
1125,53527,2.0
1126,53527,2.0
1127,53711,2.0
1128,53711,2.0
1129,53705,2.0
1130,53705,2.0
1131,53593,2.0
1132,53593,2.0
1133,53528,2.0
1134,53528,2.0
1135,53562,2.0
1136,53562,2.0
1137,53508,2.0
1138,53508,2.0
1139,53527,2.0
1140,53527,2.0
1141,53597,2.0
1142,53597,2.0
1143,53719,2.0
1144,53704,2.0
1145,53704,2.0
1146,53704,2.0
1147,53704,2.0
1148,53719,2.0
1149,53719,2.0
1152,53578,4.0
1153,53578,4.0
1154,53713,2.0
1155,53713,2.0
1158,53558,2.0
1159,53718,2.0
1160,53718,2.0
1161,53528,2.0
1162,53528,2.0
1163,53959,4.0
1164,53959,4.0
1167,53713,2.0
1168,53713,2.0
1169,53718,2.0
1170,53718,2.0
1171,53590,2.0
1172,53590,2.0
1173,53719,2.0
1174,53719,2.0
1175,53590,2.0
1176,53590,2.0
1177,53711,2.0
1178,53711,2.0
1179,53527,2.0
1180,53527,2.0
1181,53549,4.0
1182,53549,4.0
1185,53954,2.0
1186,53954,2.0
1187,53050,4.0
1188,53050,4.0
1189,53532,2.0
1190,53532,2.0
1193,53717,2.0
1194,53717,2.0
1195,53705,2.0
1196,53705,2.0
1197,53583,4.0
1198,53583,4.0
1201,53705,2.0
1202,53705,2.0
1203,53714,2.0
1204,53714,2.0
1205,53590,2.0
1206,53508,2.0
1207,53508,2.0
1208,53704,2.0
1209,53704,2.0
1210,53711,2.0
1211,53711,2.0
1212,53532,2.0
1213,53532,2.0
1214,53533,2.0
1215,53533,2.0
1218,53561,4.0
1219,53561,4.0
1220,53705,2.0
1221,53705,2.0
1224,53527,2.0
1225,53527,2.0
1226,53589,2.0
1227,53589,2.0
1230,53558,2.0
1231,53558,2.0
1232,53913,4.0
1233,53913,4.0
1234,53959,4.0
1235,53959,4.0
1236,53551,4.0
1237,53551,4.0
1238,53718,2.0
1239,53718,2.0
1240,53716,2.0
1241,53716,2.0
1242,53716,2.0
1243,53716,2.0
1244,53583,4.0
1245,53583,4.0
1248,53562,2.0
1249,53562,2.0
1250,53716,2.0
1251,53716,2.0
1252,53572,2.0
1253,53572,2.0
1254,53578,4.0
1255,53578,4.0
1256,53562,2.0
1257,53562,2.0
1258,53558,2.0
1259,53558,2.0
1260,53589,2.0
1261,53589,2.0
1262,53503,2.0
1263,53503,2.0
1264,53704,2.0
1265,53704,2.0
1266,53719,2.0
1267,53719,2.0
1270,53716,2.0
1271,53716,2.0
1274,53578,4.0
1275,53578,4.0
1276,53719,2.0
1277,53719,2.0
1278,53578,4.0
1279,53578,4.0
1280,53502,2.0
1281,53502,2.0
1284,53575,2.0
1285,53575,2.0
1286,53532,2.0
1287,53532,2.0
1292,53562,2.0
1293,53562,2.0
1294,53593,2.0
1295,53593,2.0
1296,53590,2.0
1297,53590,2.0
1298,53528,2.0
1299,53528,2.0
1300,53520,2.0
1301,53520,2.0
1304,53704,2.0
1305,53704,2.0
1306,53593,2.0
1307,53593,2.0
1308,53575,2.0
1309,53575,2.0
1310,53570,2.0
1311,53570,2.0
1316,53575,2.0
1317,53575,2.0
1318,53589,2.0
1319,53589,2.0
1320,53588,4.0
1321,53588,4.0
1322,53590,2.0
1323,53590,2.0
1324,53560,2.0
1325,53560,2.0
1326,53590,2.0
1327,53590,2.0
1328,53590,2.0
1329,53956,4.0
1330,53956,4.0
1331,53590,2.0
1332,53590,2.0
1333,53925,2.0
1334,53925,2.0
1335,53963,4.0
1336,53963,4.0
1337,53562,2.0
1338,53562,2.0
1339,53704,2.0
1340,53704,2.0
1341,53575,2.0
1342,53575,2.0
1343,53959,4.0
1344,53959,4.0
1345,53575,2.0
1346,53575,2.0
1347,53566,2.0
1348,53566,2.0
1349,53578,4.0
1350,53578,4.0
1351,53714,2.0
1352,53714,2.0
1353,53597,2.0
1354,53597,2.0
1355,53566,2.0
1356,53566,2.0
1357,53572,2.0
1358,53572,2.0
1361,53532,2.0
1362,53532,2.0
1363,53959,4.0
1364,53959,4.0
1365,53593,2.0
1366,53593,2.0
1367,53527,2.0
1368,53527,2.0
1369,53718,2.0
1370,53965,4.0
1371,53965,4.0
1372,53508,2.0
1373,53508,2.0
1374,53532,2.0
1375,53532,2.0
1376,53593,2.0
1377,53593,2.0
1378,53711,2.0
1379,53711,2.0
1382,53704,2.0
1383,53704,2.0
1384,53508,2.0
1385,53508,2.0
1386,53115,4.0
1387,53115,4.0
1388,53593,2.0
1389,53593,2.0
1392,53562,2.0
1393,53562,2.0
1394,53594,4.0
1395,53594,4.0
1396,53593,2.0
1397,53593,2.0
1400,53714,2.0
1401,53714,2.0
1402,53597,2.0
1403,53597,2.0
1404,53572,2.0
1405,53572,2.0
1406,53913,4.0
1407,53913,4.0
1410,53572,2.0
1411,53572,2.0
1416,53711,2.0
1417,53711,2.0
1418,53941,4.0
1419,53941,4.0
1420,53719,2.0
1421,53719,2.0
1422,53713,2.0
1423,53713,2.0
1425,53562,2.0
1426,53562,2.0
1427,53555,2.0
1428,53555,2.0
1429,53589,2.0
1430,53589,2.0
1431,53555,2.0
1432,53555,2.0
1433,53527,2.0
1434,53527,2.0
1435,53593,2.0
1436,53593,2.0
1437,53517,2.0
1438,53517,2.0
1439,53528,2.0
1440,53528,2.0
1441,53532,2.0
1442,53532,2.0
1443,53590,2.0
1444,53590,2.0
1445,53531,2.0
1446,53531,2.0
1451,53593,2.0
1452,53593,2.0
1453,53566,2.0
1454,53566,2.0
1455,53590,2.0
1456,53590,2.0
1457,53575,2.0
1458,53575,2.0
1459,53555,2.0
1460,53555,2.0
1461,53562,2.0
1462,53562,2.0
1463,53531,2.0
1464,53531,2.0
1465,53590,2.0
1466,53590,2.0
1467,53532,2.0
1468,53527,2.0
1469,53527,2.0
1470,53532,2.0
1471,53532,2.0
1474,53532,2.0
1475,53532,2.0
1478,53589,2.0
1479,53589,2.0
1480,53716,2.0
1481,53716,2.0
1482,53715,2.0
1485,53716,2.0
1486,53716,2.0
1487,53528,2.0
1488,53528,2.0
1489,53718,2.0
1490,53718,2.0
1493,53590,2.0
1494,53590,2.0
1495,53719,2.0
1496,53719,2.0
1497,53559,2.0
1498,53559,2.0
1499,53590,2.0
1500,53590,2.0
1501,53726,2.0
1502,53726,2.0
1503,53515,2.0
1504,53589,2.0
1505,53589,2.0
1506,53593,2.0
1507,53593,2.0
1508,53704,2.0
1509,53704,2.0
1510,53593,2.0
1511,53593,2.0
1514,53913,4.0
1515,53913,4.0
1516,53597,2.0
1517,53597,2.0
1518,53538,4.0
1519,53538,4.0
1520,53590,2.0
1521,53590,2.0
1522,53714,2.0
1523,53714,2.0
1524,53711,2.0
1525,53711,2.0
1526,53559,2.0
1527,53559,2.0
1528,53566,2.0
1529,53566,2.0
1530,53517,2.0
1531,53517,2.0
1532,53589,2.0
1533,53589,2.0
1534,53593,2.0
1535,53593,2.0
1536,53558,2.0
1537,53558,2.0
1538,53719,2.0
1539,53719,2.0
1540,53716,2.0
1541,53716,2.0
1544,53588,4.0
1545,53588,4.0
1546,53711,2.0
1547,53711,2.0
1548,53527,2.0
1549,53527,2.0
1550,53590,2.0
1551,53590,2.0
1554,53590,2.0
1555,53590,2.0
1556,53717,2.0
1557,53717,2.0
1560,53954,2.0
1561,53954,2.0
1562,53597,2.0
1563,53597,2.0
1564,53532,2.0
1565,53532,2.0
1566,53704,2.0
1567,53704,2.0
1568,53719,2.0
1569,53555,2.0
1570,53555,2.0
1571,53532,2.0
1572,53532,2.0
1573,53574,2.0
1574,53574,2.0
1575,53575,2.0
1576,53575,2.0
1577,53551,4.0
1578,53551,4.0
1579,53507,2.0
1580,53507,2.0
1581,53916,4.0
1582,53916,4.0
1583,53538,4.0
1584,53538,4.0
1585,53508,2.0
1586,53508,2.0
1587,53589,2.0
1588,53589,2.0
1589,53562,2.0
1590,53562,2.0
1591,53590,2.0
1592,53590,2.0
1593,53718,2.0
1594,53718,2.0
1595,53589,2.0
1596,53589,2.0
1597,53558,2.0
1598,53558,2.0
1599,53711,2.0
1600,53711,2.0
1601,53597,2.0
1602,53597,2.0
1603,53597,2.0
1604,53597,2.0
1605,53916,4.0
1606,53916,4.0
1607,53590,2.0
1608,53590,2.0
1609,53593,2.0
1610,53593,2.0
1611,53559,2.0
1612,53559,2.0
1613,53590,2.0
1614,53590,2.0
1615,53572,2.0
1616,53572,2.0
1617,53704,2.0
1618,53704,2.0
1619,53538,4.0
1620,53538,4.0
1621,53558,2.0
1622,53558,2.0
1623,53562,2.0
1624,53562,2.0
1625,53532,2.0
1626,53532,2.0
1627,53714,2.0
1628,53714,2.0
1629,53590,2.0
1630,53590,2.0
1631,53954,2.0
1632,53954,2.0
1633,53590,2.0
1634,53590,2.0
1635,53566,2.0
1636,53566,2.0
1637,53705,2.0
1638,53705,2.0
1639,53597,2.0
1640,53597,2.0
1641,53589,2.0
1642,53589,2.0
1643,53589,2.0
1644,53589,2.0
1645,53593,2.0
1646,53593,2.0
1647,53562,2.0
1648,53562,2.0
1649,53925,2.0
1650,53925,2.0
1651,53956,4.0
1652,53956,4.0
1653,53715,2.0
1654,53715,2.0
1655,53532,2.0
1656,53532,2.0
1657,53718,2.0
1658,53529,2.0
1659,53529,2.0
1660,53574,2.0
1661,53574,2.0
1664,53594,4.0
1665,53594,4.0
1666,53590,2.0
1667,53590,2.0
1668,53590,2.0
1669,53590,2.0
1670,53572,2.0
1671,53572,2.0
1672,53597,2.0
1673,53597,2.0
1674,53531,2.0
1675,53531,2.0
1676,53711,2.0
1677,53711,2.0
1679,53719,2.0
1680,53719,2.0
1681,53959,4.0
1682,53959,4.0
1683,53562,2.0
1684,53562,2.0
1685,53575,2.0
1686,53575,2.0
1687,53719,2.0
1688,53719,2.0
1691,53590,2.0
1692,53590,2.0
1693,53716,2.0
1694,53716,2.0
1695,53716,2.0
1696,53716,2.0
1697,53719,2.0
1698,53719,2.0
1699,53711,2.0
1700,53711,2.0
1701,53711,2.0
1702,53711,2.0
1703,53713,2.0
1704,53713,2.0
1705,53711,2.0
1706,53711,2.0
1707,53570,2.0
1708,53570,2.0
1709,53913,4.0
1710,53913,4.0
1711,53531,2.0
1712,53531,2.0
1713,53562,2.0
1714,53562,2.0
1715,53925,2.0
1716,53925,2.0
1717,53716,2.0
1718,53716,2.0
1719,53954,2.0
1720,53954,2.0
1723,53562,2.0
1724,53562,2.0
1725,53590,2.0
1726,53590,2.0
1727,53598,2.0
1728,53598,2.0
1729,53502,2.0
