Account.ID,Avg_Open_Count,Avg_Email_Link_Click_Count,Avg_Response_Time,Donation_Frequency,Total_Donation_Amount,Donor_Score,Engagement Type,Donation Type,State.Province,Zip.Code
2142,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
2143,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
2144,0.0,0.0,0.0,2,60.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53716
2145,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53714
2146,2.0,0.0,0.0,2,309.58,13.327718146568113,High Engagement,High Donation,Wisconsin,53718
2147,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,New Jersey,7901
2148,2.0,0.0,0.0,2,206.78,13.327718146568113,High Engagement,High Donation,Wisconsin,53704
2149,2.0,1.0,0.0,1,25.0,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53590
2150,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
2151,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53570
2152,4.0,0.0,0.0,2,608.58,13.395311486769415,High Engagement,High Donation,Wisconsin,53590
2154,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
2155,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53575
2156,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53562
2157,3.0,0.0,0.0,2,206.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53558
2158,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53551
2159,1.0,0.0,0.0,2,207.2,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
2160,2.0,0.0,0.0,2,50.0,13.327718146568113,High Engagement,Low Donation,Wisconsin,53581
2161,1.0,0.0,0.0,2,619.12,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
2162,0.0,0.0,0.0,2,41.82,13.260124806366813,High Engagement,Low Donation,Wisconsin,53932
2163,2.0,0.0,0.0,2,41.82,13.327718146568113,High Engagement,Low Donation,Wisconsin,53719
2164,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53950
2165,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
2166,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
2167,1.0,0.0,0.0,2,600.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53532
2168,3.0,0.0,0.0,2,50.0,13.361514816668763,High Engagement,Low Donation,Wisconsin,53520
2169,2.0,0.0,0.0,2,300.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53508
2170,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53593
2171,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
2172,3.5,1.0,0.0,2,207.42,16.12410331652301,High Engagement,High Donation,Wisconsin,53959
2173,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53516
2174,1.5,0.0,0.0,2,103.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53726
2175,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53718
2176,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53590
2177,0.0,0.0,0.0,2,618.54,13.260124806366813,High Engagement,High Donation,Wisconsin,53534
2178,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53718
2179,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
2180,1.5,0.0,0.0,2,100.0,13.310819811517788,High Engagement,High Donation,Wisconsin,53704
2181,3.0,0.0,0.0,2,50.0,13.361514816668763,High Engagement,Low Donation,Wisconsin,53711
2182,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53572
2183,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53563
2184,1.0,0.0,0.0,2,400.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53558
2185,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53955
2186,2.0,0.0,0.0,2,25.42,13.327718146568113,High Engagement,Low Donation,Wisconsin,53562
2187,2.5,0.0,0.0,2,206.6,13.344616481618438,High Engagement,High Donation,Wisconsin,53718
2188,5.0,1.0,0.0,1,50.0,9.544735918490577,Low Engagement,Low Donation,Wisconsin,53565
2189,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
2190,1.5,0.0,0.0,3,155.39999999999998,19.940882214701197,High Engagement,High Donation,Wisconsin,53925
2191,2.0,0.0,0.0,2,2081.78,13.327718146568113,High Engagement,High Donation,Wisconsin,53590
2192,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53716
2193,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53718
2194,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53713
2195,3.0,0.0,0.0,2,24.0,13.361514816668763,High Engagement,Low Donation,Wisconsin,53597
2196,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
2197,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
2198,0.0,0.0,0.0,2,1030.48,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
2199,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
2200,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53551
2201,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53527
2202,2.0,0.0,0.0,2,300.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53583
2203,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53558
2204,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53704
2205,5.0,0.0,0.0,2,100.0,13.429108156870065,High Engagement,High Donation,Wisconsin,53718
2206,3.0,1.0,0.0,1,103.3,9.477142578289277,Low Engagement,High Donation,Wisconsin,53593
2207,2.0,0.0,0.0,2,52.16,13.327718146568113,High Engagement,Low Donation,Wisconsin,53704
2208,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53711
2209,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53719
2210,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
2211,1.0,0.0,0.0,3,78.39,19.923983879650873,High Engagement,High Donation,Wisconsin,53704
2212,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53560
2213,1.5,0.0,0.0,2,103.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53546
2214,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53562
2215,2.0,0.0,0.0,2,25.34,13.327718146568113,High Engagement,Low Donation,Wisconsin,53562
2216,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
2217,1.5,0.0,0.0,2,103.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53955
2218,2.0,0.0,0.0,2,207.42,13.327718146568113,High Engagement,High Donation,Wisconsin,53711
2219,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53719
2220,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53704
2221,2.0,0.0,0.0,2,93.68,13.327718146568113,High Engagement,High Donation,Wisconsin,53711
2222,0.0,0.0,0.0,2,104.68,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
2223,2.5,1.0,0.0,2,207.2,16.09030664642236,High Engagement,High Donation,Missouri,63537
2224,0.0,0.0,0.0,2,62.4,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
2225,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
2226,0.0,0.0,0.0,2,155.72,13.260124806366813,High Engagement,High Donation,Wisconsin,53714
2227,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
2228,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53717
2229,3.0,0.0,0.0,2,103.04,13.361514816668763,High Engagement,High Donation,Wisconsin,53714
2230,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
2231,0.0,0.0,0.0,2,618.54,13.260124806366813,High Engagement,High Donation,Wisconsin,53575
2233,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53559
2234,2.0,0.0,0.0,2,206.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53597
2235,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
2236,1.0,0.0,0.0,1,26.26,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53503
2237,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53714
2238,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53565
2239,1.0,0.0,0.0,2,206.78,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
2240,2.0,1.0,0.0,1,25.0,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53704
2241,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53717
2243,1.5,0.0,0.0,2,207.2,13.310819811517788,High Engagement,High Donation,Wisconsin,53705
2244,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
2245,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53952
2246,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
2247,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
2248,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
2249,1.5,0.0,0.0,2,103.7,13.310819811517788,High Engagement,High Donation,Wisconsin,53575
2250,0.0,0.0,0.0,2,207.42,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
2251,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53531
2252,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53718
2253,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53520
2254,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
2255,0.0,0.0,0.0,1,104.37,6.630062403183406,Low Engagement,High Donation,Wisconsin,53717
2256,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
2257,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53563
2258,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53711
2259,2.0,0.0,0.0,2,200.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53717
2260,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53583
2261,1.5,0.0,0.0,2,206.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53562
2262,0.0,0.0,0.0,2,206.78,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
2263,3.0,0.0,0.0,2,207.2,13.361514816668763,High Engagement,High Donation,Wisconsin,53532
2264,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53575
2265,2.0,0.0,0.0,2,300.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53705
2266,5.0,1.0,0.0,2,103.6,16.174798321673983,High Engagement,High Donation,Wisconsin,53718
2267,0.0,0.0,0.0,2,618.54,13.260124806366813,High Engagement,High Donation,Wisconsin,53534
2268,3.0,0.0,0.0,2,103.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53562
2269,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53818
2270,1.0,0.0,0.0,2,103.7,13.293921476467464,High Engagement,High Donation,Wisconsin,53523
2271,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53534
2272,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53589
2273,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53572
2274,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
2275,3.0,0.0,0.0,2,206.6,13.361514816668763,High Engagement,High Donation,,53603
2276,0.0,0.0,0.0,2,83.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
2277,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
2278,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53589
2279,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
2280,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
2281,2.5,0.0,0.0,2,207.2,13.344616481618438,High Engagement,High Donation,Wisconsin,53575
2282,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
2283,1.5,0.0,0.0,2,200.0,13.310819811517788,High Engagement,High Donation,Wisconsin,53717
2284,0.0,0.0,0.0,2,209.38,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
2285,1.0,0.0,0.0,2,103.7,13.293921476467464,High Engagement,High Donation,Wisconsin,53507
2286,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
2287,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
2288,2.0,0.0,0.0,2,618.54,13.327718146568113,High Engagement,High Donation,Wisconsin,53555
2289,2.0,0.0,0.0,2,600.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53704
2290,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53528
2291,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53589
2293,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53714
2294,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53531
2295,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53718
2296,1.0,0.0,0.0,2,105.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53536
2297,183.5,2.5,0.0,2,10000.0,26.32603918184593,High Engagement,High Donation,Wisconsin,53711
2298,1.5,0.0,0.0,2,40.0,13.310819811517788,High Engagement,Low Donation,Wisconsin,53527
2299,3.0,1.0,0.0,1,12.0,9.477142578289277,Low Engagement,Low Donation,Wisconsin,53717
2300,8.0,5.0,0.0,2,25.34,27.258948991191613,High Engagement,Low Donation,Wisconsin,53719
2301,4.0,1.0,0.0,2,100.0,16.141001651573333,High Engagement,High Donation,Wisconsin,53719
2303,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53818
2304,1.0,0.0,0.0,2,52.26,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
2305,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
2306,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53925
2307,1.5,0.0,0.0,2,155.56,13.310819811517788,High Engagement,High Donation,Wisconsin,53704
2308,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
2309,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53719
2310,1.0,0.0,0.0,2,618.54,13.293921476467464,High Engagement,High Donation,Wisconsin,53529
2311,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53589
2313,2.0,0.0,0.0,2,100.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53511
2314,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
2315,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53536
2316,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
2317,1.5,1.0,0.0,2,52.12,16.05650997632171,High Engagement,Low Donation,Wisconsin,53532
2318,2.0,0.0,0.0,2,50.0,13.327718146568113,High Engagement,Low Donation,Wisconsin,53719
2319,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53597
2321,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53715
2322,1.0,0.0,0.0,2,103.92,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
2323,1.0,0.0,0.0,2,52.26,13.293921476467464,High Engagement,Low Donation,Wisconsin,53590
2324,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53532
2325,0.0,0.0,0.0,2,25.6,13.260124806366813,High Engagement,Low Donation,Wisconsin,53717
2326,0.0,0.0,0.0,2,1000.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
2327,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53533
2328,0.0,0.0,0.0,0,0.0,0.0,Low Engagement,Low Donation,Wisconsin,53558
2329,2.5,0.0,0.0,2,52.12,13.344616481618438,High Engagement,Low Donation,Wisconsin,53593
2330,2.5,0.0,0.0,2,52.12,13.344616481618438,High Engagement,Low Donation,Wisconsin,53515
2332,0.0,0.0,0.0,2,626.86,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
2333,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53925
2334,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53952
2335,0.0,0.0,0.0,2,31.52,13.260124806366813,High Engagement,Low Donation,Wisconsin,53932
2336,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53719
2337,1.0,0.0,0.0,2,52.26,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
2338,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53532
2339,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53715
2340,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53714
2341,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53590
2343,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53593
2344,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
2345,2.0,0.0,0.0,2,259.08,13.327718146568113,High Engagement,High Donation,Wisconsin,54313
2346,2.0,1.0,0.0,2,50.0,16.073408311372035,High Engagement,Low Donation,Wisconsin,53703
2347,2.0,0.0,0.0,2,52.66,13.327718146568113,High Engagement,Low Donation,Wisconsin,53704
2348,3.0,0.0,0.0,2,24.0,13.361514816668763,High Engagement,Low Donation,Wisconsin,53597
2349,0.0,0.0,0.0,2,400.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53523
2350,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53590
2351,1.0,0.0,0.0,2,60.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53589
2352,3.0,0.0,0.0,2,206.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53711
2354,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53515
2355,1.0,0.0,0.0,2,309.86,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
2356,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53527
2357,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
2358,54.0,1.0,136637.0,2,206.78,17.792651733182986,High Engagement,High Donation,Wisconsin,53590
2359,2.0,0.0,0.0,2,104.68,13.327718146568113,High Engagement,High Donation,Wisconsin,53717
2360,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53715
2361,4.0,0.0,0.0,2,309.58,13.395311486769415,High Engagement,High Donation,Wisconsin,53521
2362,2.0,0.0,0.0,2,52.66,13.327718146568113,High Engagement,Low Donation,Wisconsin,53590
2363,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53586
2364,3.0,0.0,0.0,2,200.0,13.361514816668763,High Engagement,High Donation,Wisconsin,53705
2365,2.0,0.0,0.0,2,103.92,13.327718146568113,High Engagement,High Donation,Wisconsin,53719
2366,0.0,0.0,0.0,2,103.7,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
2367,2.0,0.0,0.0,2,258.86,13.327718146568113,High Engagement,High Donation,Wisconsin,53593
2368,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53572
2369,10.0,1.0,0.0,2,50.0,16.343781672177236,High Engagement,Low Donation,Wisconsin,53562
2370,6.0,0.0,0.0,2,619.12,13.462904826970714,High Engagement,High Donation,Wisconsin,53716
2371,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53718
2372,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53575
2373,2.0,0.0,0.0,2,406.06,13.327718146568113,High Engagement,High Donation,Wisconsin,53523
2374,3.0,0.0,0.0,2,103.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53597
2375,1.0,0.0,0.0,2,207.42,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
2376,0.0,0.0,0.0,2,52.32,13.260124806366813,High Engagement,Low Donation,Wisconsin,53959
2377,0.0,0.0,0.0,2,41.82,13.260124806366813,High Engagement,Low Donation,New York,10579
2378,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,New York,10579
2379,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53711
2380,1.5,0.0,0.0,2,200.0,13.310819811517788,High Engagement,High Donation,Wisconsin,53590
2381,2.0,0.0,0.0,2,52.26,13.327718146568113,High Engagement,Low Donation,Wisconsin,53527
2382,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
2383,1.0,0.0,0.0,2,209.38,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
2384,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53818
2385,0.0,0.0,0.0,2,670.04,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
2386,0.0,0.0,0.0,2,1041.2,13.260124806366813,High Engagement,High Donation,Florida,33149
2387,0.0,0.0,0.0,2,10.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
2388,0.0,0.0,0.0,2,618.54,13.260124806366813,High Engagement,High Donation,Wisconsin,53703
2389,1.0,0.0,0.0,2,52.52,13.293921476467464,High Engagement,Low Donation,Wisconsin,53532
2390,0.0,0.0,0.0,2,412.94,13.260124806366813,High Engagement,High Donation,Wisconsin,53716
2391,4.0,0.0,0.0,1,25.0,6.765249083586007,Low Engagement,Low Donation,Wisconsin,53715
2392,1.0,1.0,0.0,1,26.06,9.409549238087976,Low Engagement,Low Donation,Wisconsin,53590
2393,1.5,0.0,0.0,2,50.0,13.310819811517788,High Engagement,Low Donation,Wisconsin,53716
2394,1.0,0.0,0.0,2,155.1,13.293921476467464,High Engagement,High Donation,Wisconsin,53527
2395,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
2396,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
2397,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
2398,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53716
2399,2.0,0.0,0.0,2,209.38,13.327718146568113,High Engagement,High Donation,Wisconsin,53532
2400,3.0,0.0,0.0,2,206.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53546
2401,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53572
2402,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53811
2403,1.0,0.0,0.0,2,104.02,13.293921476467464,High Engagement,High Donation,Wisconsin,53716
2404,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
2405,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53562
2406,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,54664
2407,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53703
2408,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Wisconsin,53578
2409,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
2410,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Wisconsin,53546
2411,3.0,0.0,0.0,2,620.4,13.361514816668763,High Engagement,High Donation,Wisconsin,53711
2412,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53597
2413,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53528
2414,4.0,1.0,0.0,2,103.6,16.141001651573333,High Engagement,High Donation,Wisconsin,53703
2415,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53705
2416,5.0,0.0,0.0,2,41.82,13.429108156870065,High Engagement,Low Donation,Wisconsin,53705
2417,3.0,1.0,0.0,1,25.0,9.477142578289277,Low Engagement,Low Donation,Wisconsin,53711
2418,2.0,0.0,0.0,2,41.82,13.327718146568113,High Engagement,Low Donation,Wisconsin,53566
2419,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53531
2420,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53590
2421,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
2422,1.5,1.0,0.0,2,52.66,16.05650997632171,High Engagement,Low Donation,Wisconsin,53717
2423,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53558
2424,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53711
2425,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
2426,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53901
