,Zip Code,Population,Density,RUCC_2023,PerCapitaPersonalIncome
24603,77038,31912.0,1307.8,1.0,73862
24604,77378,17616.0,69.9,1.0,78644
24605,77458,210.0,2.2,6.0,53090
24606,77580,1099.0,137.1,1.0,65907
24607,77583,40514.0,93.7,1.0,60088
24608,77642,39202.0,768.8,2.0,50131
24609,77707,18335.0,479.0,2.0,50131
24610,77951,1809.0,29.6,3.0,58912
24611,78061,12858.0,9.0,6.0,41270
24612,78219,17239.0,483.6,1.0,57096
24613,78258,44747.0,1088.2,1.0,57096
24614,78340,356.0,6.3,8.0,57772
24615,78520,62490.0,653.4,2.0,38523
24616,78541,44860.0,59.9,2.0,34373
24617,78573,38826.0,439.2,2.0,34373
24618,78610,38525.0,161.0,1.0,64671
24619,78611,12921.0,18.0,6.0,67112
24620,78623,1113.0,20.9,1.0,77224
24621,78644,18390.0,38.0,1.0,44202
24622,78660,91300.0,776.0,1.0,91887
24623,78884,1134.0,1.8,6.0,55211
24624,78942,9033.0,17.0,8.0,59542
24625,78950,1810.0,6.3,1.0,65441
24626,79010,910.0,2.0,2.0,89268
24627,79021,183.0,4.1,4.0,45103
24628,79046,712.0,1.7,9.0,141712
24629,79061,375.0,0.9,9.0,54067
24630,79088,5394.0,3.6,8.0,85037
24631,79407,22807.0,124.5,2.0,54313
24632,79520,2121.0,4.2,3.0,41722
24633,79540,121.0,0.9,9.0,95644
24634,79548,203.0,0.9,8.0,53538
24635,79706,25657.0,13.3,3.0,144532
24636,79738,234.0,0.3,9.0,155670
24637,79739,1322.0,1.0,8.0,132049
24638,79762,43812.0,533.7,3.0,58961
24639,79853,2621.0,32.5,2.0,46753
24640,80113,23336.0,1193.2,1.0,81414
24641,80459,2801.0,1.9,9.0,73848
24642,80476,169.0,1.1,1.0,78739
24643,80653,774.0,2.4,6.0,53136
24644,80919,28039.0,753.6,2.0,65715
24645,81027,169.0,0.1,7.0,47010
24646,81149,815.0,0.4,9.0,42621
24647,81222,387.0,4.8,4.0,43608
24648,81428,3214.0,5.7,6.0,50137
24649,81434,274.0,0.2,7.0,70391
24650,81503,15518.0,170.8,3.0,57653
24651,81611,11154.0,10.1,7.0,255839
24652,81639,2695.0,1.7,7.0,131507
24653,82301,8964.0,2.8,7.0,68521
24654,82331,2112.0,1.4,7.0,68521
24655,82440,218.0,247.3,7.0,77015
24656,82639,757.0,0.2,9.0,70887
24657,83014,2931.0,5.3,7.0,471751
24658,83218,313.0,299.0,6.0,48780
24659,83241,2357.0,4.3,8.0,50947
24660,83328,5871.0,33.9,3.0,52087
24661,83335,1655.0,6.3,3.0,46359
24662,83525,331.0,0.1,8.0,45574
24663,83541,985.0,3.8,8.0,43947
24664,83637,185.0,0.2,2.0,54614
24665,83646,63945.0,896.1,2.0,72588
24666,83825,214.0,187.3,6.0,55464
24667,84018,244.0,0.6,2.0,71630
24668,84021,3825.0,2.2,7.0,51352
24669,84026,1407.0,12.9,7.0,41619
24670,84070,28534.0,1531.3,1.0,71787
24671,84073,296.0,6.7,7.0,51352
24672,84094,30427.0,2300.7,1.0,71787
24673,84113,194.0,320.1,1.0,71787
24674,84123,39295.0,1845.9,1.0,71787
24675,84124,22644.0,1505.5,1.0,71787
24676,84306,276.0,6.0,4.0,50990
24677,84330,361.0,4.8,4.0,50990
24678,85014,27623.0,2551.8,1.0,68111
24679,85021,43378.0,2490.2,1.0,68111
24680,85262,11872.0,36.2,1.0,68111
24681,85307,11108.0,344.6,1.0,68111
24682,85624,1289.0,1.3,6.0,49416
24683,85630,1757.0,3.7,3.0,53304
24684,85708,3836.0,1030.2,1.0,58232
24685,85711,40403.0,1824.3,1.0,58232
24686,85716,30192.0,1652.5,1.0,58232
24687,85742,28442.0,382.2,1.0,58232
24688,85755,17087.0,195.4,1.0,58232
24689,86001,45695.0,20.0,3.0,62002
24690,86028,0.0,0.0,8.0,47885
24691,86043,2840.0,10.5,4.0,44667
24692,86315,7626.0,48.4,3.0,55913
24693,86426,14928.0,159.1,3.0,46777
24694,87313,5967.0,2.4,5.0,36133
24695,87529,5116.0,77.8,7.0,49430
24696,87714,1099.0,1.0,7.0,51567
24697,87728,439.0,1.3,7.0,51567
24698,87825,2260.0,0.3,6.0,45149
24699,87941,832.0,40.7,3.0,47712
24700,88004,857.0,8.5,3.0,47712
24701,88044,3299.0,10.8,3.0,47712
24702,88045,3350.0,1.2,9.0,56047
24703,88101,46510.0,33.7,5.0,56323
24704,88124,1178.0,0.5,5.0,56323
24705,88264,32.0,0.1,5.0,58422
24706,88321,117.0,0.1,2.0,47308
24707,89433,21875.0,543.8,2.0,81371
24708,98409,25903.0,1407.5,1.0,65188
24709,98430,0.0,0.0,1.0,65188
24710,98445,32066.0,1186.5,1.0,65188
24711,98501,42874.0,480.6,2.0,65892
24712,98541,10422.0,19.0,4.0,49968
24713,98568,2461.0,6.3,4.0,49968
24714,98605,1140.0,10.2,9.0,57126
24715,98638,1371.0,3.1,7.0,50282
24716,98661,48063.0,1747.1,1.0,69318
24717,98862,2461.0,2.1,6.0,52446
24718,98944,23586.0,15.8,2.0,51488
24719,99158,606.0,2.6,4.0,48522
24720,99201,12886.0,1657.7,2.0,58630
24721,99360,1585.0,3.9,3.0,56420
24722,99550,178.0,0.8,7.0,76625
24723,99553,731.0,20.4,9.0,65421
24724,99630,248.0,15.0,7.0,48831
24725,99655,876.0,126.7,7.0,48831
24726,99657,257.0,0.1,9.0,36808
24727,99672,3190.0,4.3,7.0,62052
24728,99682,526.0,0.0,7.0,62052
24729,99705,23131.0,83.4,3.0,69775
24730,99778,238.0,0.3,9.0,63573
24731,99786,260.0,0.0,9.0,57442
24732,99789,496.0,0.2,9.0,85731
24733,90029,36668.0,10396.7,1.0,78302
24734,90247,48293.0,4966.6,1.0,78302
24735,90260,34827.0,5017.3,1.0,78302
24736,90807,32202.0,2129.8,1.0,78302
24737,91007,34116.0,2369.6,1.0,78302
24738,91301,26334.0,298.4,1.0,78302
24739,91350,36173.0,823.8,1.0,78302
24740,91351,32711.0,1319.6,1.0,78302
24741,91706,76930.0,2211.1,1.0,78302
24742,91709,80701.0,911.5,1.0,51194
24743,91773,34007.0,918.0,1.0,78302
24744,91915,33485.0,1698.9,1.0,79122
24745,92059,1464.0,20.3,1.0,79122
24746,92107,31223.0,3843.3,1.0,79122
24747,92262,28618.0,301.2,1.0,53750
24748,92338,0.0,0.0,1.0,51194
24749,92378,234.0,109.0,1.0,51194
24750,93067,410.0,268.6,2.0,82736
24751,92386,2248.0,452.7,1.0,51194
24752,92584,54235.0,702.2,1.0,53750
24753,93208,106.0,0.7,2.0,48253
24754,93261,2434.0,110.7,2.0,48253
24755,93271,2479.0,2.5,2.0,48253
24756,93274,74000.0,133.5,2.0,48253
24757,93442,10917.0,93.9,2.0,72721
24758,93618,31470.0,182.3,2.0,48253
24759,93650,3173.0,1730.8,1.0,52728
24760,93702,43601.0,3195.8,1.0,52728
24761,93721,7650.0,1440.7,1.0,52728
24762,93722,84621.0,1699.0,1.0,52728
24763,93730,12770.0,618.7,1.0,52728
24764,93926,9171.0,59.8,2.0,68943
24765,94038,3450.0,845.2,1.0,172828
24766,94062,28423.0,154.8,1.0,172828
24767,94110,72380.0,12023.4,1.0,164807
24768,94520,38753.0,1526.1,1.0,103218
24769,94550,50374.0,83.6,1.0,106657
24770,94553,49784.0,395.8,1.0,103218
24771,94561,42473.0,964.6,1.0,103218
24772,95212,29426.0,526.9,2.0,59361
24773,95226,0.0,0.0,6.0,58425
24774,95388,14116.0,140.5,2.0,46654
24775,95445,2257.0,10.2,4.0,59050
24776,95472,30736.0,171.6,2.0,83408
24777,95562,3401.0,53.4,5.0,57264
24778,95667,36487.0,81.3,1.0,84533
24779,95714,522.0,59.9,1.0,85265
24780,95837,300.0,6.4,1.0,65104
24781,95912,5380.0,11.5,6.0,58303
24782,95917,3717.0,20.8,3.0,56847
24783,95937,1540.0,11.7,1.0,67778
24784,95981,39.0,0.4,3.0,50587
24785,96001,34293.0,150.5,3.0,57637
24786,96071,31.0,0.1,3.0,57637
24787,96093,3570.0,23.5,8.0,38243
24788,96146,1145.0,21.1,1.0,85265
24789,96150,29327.0,91.7,1.0,84533
24790,96713,1160.0,4.3,3.0,
24791,96752,3559.0,341.6,5.0,61257
24792,97048,7756.0,35.9,1.0,59020
24793,97089,13765.0,244.1,1.0,80269
24794,97145,352.0,38.2,4.0,60930
24795,97231,3957.0,23.8,1.0,75772
24796,97304,31863.0,220.5,2.0,55086
24797,97419,1074.0,14.2,2.0,61634
24798,97442,2047.0,9.4,4.0,52684
24799,97537,7463.0,24.2,3.0,62541
24800,97632,1571.0,14.2,5.0,51246
24801,97701,69499.0,39.6,3.0,81025
24802,98003,49533.0,1644.4,1.0,122235
24803,98022,21217.0,20.2,1.0,122235
24804,98040,25675.0,1553.1,1.0,122235
24805,98117,35645.0,3570.9,1.0,122235
24806,98243,589.0,44.3,9.0,93395
24807,98267,334.0,0.4,3.0,67173
24808,98284,27106.0,37.1,3.0,67173
24809,98315,6506.0,226.1,2.0,73841
24810,98349,4588.0,83.2,1.0,65188
24811,98370,31278.0,213.4,2.0,73841
24812,98375,31955.0,1269.6,1.0,65188
24813,98380,4049.0,37.3,2.0,73841
24814,98392,3181.0,747.5,2.0,73841
24815,98394,1467.0,101.4,1.0,65188
24816,98592,1839.0,40.3,4.0,54701
24817,98596,7813.0,33.8,4.0,59759
24818,98816,6007.0,5.8,3.0,68356
24819,98846,1255.0,5.4,6.0,52446
24820,99119,1218.0,1.2,8.0,52605
24821,99150,362.0,2.5,8.0,47534
24822,99160,112.0,0.5,8.0,47534
24823,99371,325.0,0.6,6.0,52466
24824,99590,183.0,6.5,8.0,69573
24825,99602,220.0,3.3,8.0,69573
24826,99604,1141.0,55.4,9.0,36808
24827,99660,395.0,3.6,9.0,72234
24828,99667,83.0,0.0,2.0,60538
24829,99676,1721.0,0.7,2.0,60538
24830,99679,319.0,80.2,7.0,48831
24831,99694,1495.0,28.7,2.0,60538
24832,99706,7.0,0.0,9.0,62909
24833,99730,44.0,0.0,8.0,69573
24834,99758,177.0,22.6,8.0,69573
24835,99826,454.0,0.1,9.0,73176
24836,31035,1098.0,8.2,7.0,43518
24837,31038,458.0,1.9,1.0,49780
24838,31070,1179.0,9.0,8.0,43325
24839,31088,57094.0,701.3,3.0,50250
24840,31523,13651.0,28.5,3.0,62751
24841,31560,2448.0,6.9,6.0,39274
24842,31601,30597.0,76.7,3.0,45758
24843,31629,956.0,8.5,3.0,40884
24844,31635,6774.0,21.9,3.0,35327
24845,31641,1872.0,8.6,3.0,45758
24846,31774,6831.0,15.7,9.0,45263
24847,31832,298.0,4.7,8.0,43964
24848,32025,23416.0,92.8,4.0,45995
24849,32071,3903.0,14.3,6.0,44416
24850,32073,42520.0,995.5,1.0,56382
24851,32092,37014.0,113.5,1.0,89347
24852,32145,5723.0,23.9,1.0,89347
24853,32164,47341.0,548.9,2.0,63819
24854,32195,2926.0,53.3,2.0,46682
24855,32207,35488.0,1188.4,1.0,58975
24856,32323,137.0,6.8,8.0,45384
24857,32334,2024.0,4.7,8.0,35661
24858,32344,12356.0,9.3,2.0,52094
24859,32421,4834.0,13.6,8.0,38342
24860,32514,42444.0,836.6,2.0,55416
24861,32535,6094.0,32.8,2.0,55416
24862,32693,11882.0,22.3,2.0,45053
24863,32713,20892.0,390.0,2.0,55824
24864,32798,2882.0,360.4,1.0,59767
24865,33015,67191.0,4441.8,1.0,75182
24866,33025,73428.0,2672.1,1.0,70982
24867,33030,35303.0,741.9,1.0,75182
24868,33179,44341.0,3373.4,1.0,75182
24869,33308,27294.0,2317.1,1.0,70982
24870,33312,55298.0,1921.2,1.0,70982
24871,33321,47413.0,2225.9,1.0,70982
24872,33404,29339.0,1512.8,1.0,117322
24873,33414,61323.0,848.6,1.0,117322
24874,33477,12608.0,778.5,1.0,117322
24875,33514,2717.0,19.4,3.0,71231
24876,33547,25907.0,69.2,1.0,63640
24877,33598,20053.0,71.5,1.0,63640
24878,33617,47441.0,2130.1,1.0,63640
24879,33762,8355.0,440.3,1.0,71904
24880,33876,4888.0,55.1,3.0,44177
24881,33930,930.0,3.1,4.0,41164
24882,33974,17757.0,301.4,2.0,65878
24883,33980,13342.0,559.3,3.0,55332
24884,34119,32911.0,564.6,2.0,134527
24885,34221,46357.0,324.1,2.0,64096
24886,34609,42227.0,733.0,1.0,49176
24887,35044,7409.0,49.6,4.0,43284
24888,35089,1954.0,11.0,8.0,40420
24889,35147,6022.0,34.2,1.0,71565
24890,35457,0.0,0.0,2.0,44456
24891,35462,4447.0,5.5,2.0,39811
24892,35490,3911.0,22.5,2.0,44456
24893,35544,513.0,2.8,8.0,41514
24894,35616,3772.0,6.9,3.0,47137
24895,35747,5302.0,27.5,4.0,48602
24896,36013,615.0,13.7,2.0,53891
24897,36279,2452.0,31.9,3.0,44737
24898,36313,244.0,24.0,3.0,43566
24899,36426,15262.0,12.1,6.0,42089
24900,36522,7339.0,12.9,2.0,50513
24901,36538,377.0,4.2,8.0,46859
24902,36722,441.0,5.3,9.0,41486
24903,36751,632.0,2.6,8.0,43607
24904,36769,2444.0,6.4,9.0,41486
24905,36832,24596.0,134.0,3.0,48511
24906,37030,7260.0,44.2,1.0,50388
24907,37043,48501.0,166.9,2.0,52478
24908,37049,3622.0,52.7,1.0,56484
24909,37181,1707.0,14.0,1.0,54986
24910,37212,20803.0,2895.9,1.0,92496
24911,37328,1481.0,19.0,6.0,51229
24912,37330,6451.0,69.1,7.0,49891
24913,37335,2719.0,22.5,6.0,51229
24914,37360,1577.0,21.8,4.0,50163
24915,37643,33558.0,100.8,3.0,42833
24916,37902,2415.0,2002.0,2.0,67323
24917,38030,481.0,1.4,6.0,53828
24918,38075,6755.0,19.5,6.0,36966
24919,38547,1939.0,22.8,1.0,50388
24920,38563,3410.0,41.5,1.0,50388
24921,38564,439.0,6.0,8.0,40132
24922,38573,2028.0,12.0,9.0,42000
24923,38581,4105.0,15.9,6.0,44375
24924,38585,4020.0,9.4,9.0,36828
24925,38645,1305.0,9.1,6.0,47742
24926,38702,29.0,4.6,7.0,51015
24927,38828,4293.0,19.5,7.0,42339
24928,38922,3004.0,5.4,9.0,44057
24929,38961,825.0,5.7,9.0,44057
24930,39094,3999.0,9.4,8.0,41066
24931,39174,817.0,341.2,2.0,86331
24932,39189,4014.0,19.6,8.0,41066
24933,39192,1196.0,3.1,6.0,42656
24934,39206,24236.0,1041.3,2.0,51350
24935,58009,32.0,0.3,8.0,72754
24936,58038,321.0,1.4,3.0,73185
24937,58329,3340.0,5.6,9.0,56859
24938,58335,1892.0,24.9,9.0,60006
24939,58405,436.0,3677.1,7.0,68370
24940,58488,146.0,0.2,8.0,77327
24941,58545,3488.0,4.4,8.0,66823
24942,58565,210.0,28.2,8.0,72821
24943,58579,1338.0,2.0,8.0,72821
24944,58710,508.0,1.1,3.0,75774
24945,58740,791.0,1.8,3.0,94262
24946,58782,444.0,0.9,3.0,94262
24947,58793,482.0,1.1,8.0,82191
24948,58852,1436.0,1.6,5.0,75412
24949,58853,207.0,21.3,5.0,75412
24950,59026,200.0,3.8,3.0,68244
24951,59036,1428.0,1.0,9.0,52079
24952,59070,1033.0,2.5,3.0,68244
24953,59078,168.0,0.3,9.0,52079
24954,59082,19.0,25.0,6.0,67131
24955,59219,293.0,0.4,9.0,55175
24956,59465,37.0,0.3,3.0,60126
24957,59483,612.0,2.3,3.0,60126
24958,59713,201.0,0.5,8.0,53396
24959,59821,2519.0,4.1,6.0,49027
24960,59826,486.0,0.4,3.0,68344
24961,59874,1410.0,1.5,8.0,45599
24962,59928,186.0,0.1,5.0,68725
24963,60093,19409.0,879.7,1.0,77937
24964,60118,16050.0,308.2,1.0,67922
24965,60171,10076.0,1723.1,1.0,77937
24966,60181,28755.0,1679.9,1.0,95811
24967,60202,32703.0,4132.1,1.0,77937
24968,60406,25338.0,1758.6,1.0,77937
24969,60437,164.0,3.3,1.0,61898
24970,60456,4272.0,3444.2,1.0,77937
24971,60516,29208.0,1427.7,1.0,95811
24972,60518,3715.0,10.7,4.0,56311
24973,60611,33224.0,15690.2,1.0,77937
24974,60625,79444.0,7916.6,1.0,77937
24975,60626,50544.0,11446.9,1.0,77937
24976,60637,47300.0,4032.5,1.0,77937
24977,60953,2425.0,6.3,8.0,57912
24978,60968,474.0,4.2,8.0,57912
24979,61038,1280.0,11.6,2.0,57922
24980,61077,33.0,398.3,2.0,53553
24981,61235,1498.0,11.1,2.0,58648
24982,61236,98.0,26.2,2.0,52525
24983,61239,1122.0,257.7,2.0,52525
24984,61251,357.0,7.8,4.0,54875
24985,61274,267.0,4.2,2.0,58648
24986,61316,250.0,61.0,4.0,56311
24987,61370,1504.0,11.1,4.0,56311
24988,61423,639.0,5.0,6.0,56656
24989,61470,499.0,8.7,7.0,50246
24990,61529,2809.0,16.9,2.0,62066
24991,61548,12171.0,62.1,2.0,66670
24992,61753,3083.0,14.0,3.0,61174
24993,61775,339.0,3.8,6.0,57597
24994,61822,25530.0,90.7,3.0,58838
24995,61856,7771.0,28.8,3.0,70047
24996,61874,7982.0,742.5,3.0,58838
24997,61877,1792.0,24.6,3.0,58838
24998,62084,1511.0,109.8,1.0,60115
24999,62401,18886.0,70.0,7.0,67028
25000,62518,159.0,2.4,6.0,49419
25001,62572,488.0,4.5,6.0,45501
25002,62689,567.0,354.6,3.0,60497
25003,62836,771.0,7.8,7.0,48167
25004,62878,483.0,5.3,9.0,50793
25005,62887,497.0,8.5,6.0,61640
25006,62891,715.0,366.1,7.0,48167
25007,62892,377.0,6.5,7.0,53678
25008,62943,372.0,3.8,8.0,41389
25009,62976,402.0,5.9,8.0,47344
25010,63020,20459.0,55.8,1.0,55195
25011,63042,19067.0,604.9,1.0,101151
25012,63061,190.0,35.2,1.0,57522
25013,63111,21389.0,2548.8,1.0,63316
25014,63126,14646.0,1218.6,1.0,101151
25015,63379,25387.0,72.3,1.0,53300
25016,63387,70.0,289.7,1.0,53300
25017,63436,1522.0,7.0,9.0,52110
25018,63556,3853.0,6.2,9.0,50451
25019,63620,1299.0,2.6,9.0,45057
25020,63636,674.0,7.0,9.0,45057
25021,63730,3616.0,11.6,6.0,47497
25022,63742,79.0,98.9,4.0,53227
25023,63763,197.0,3.0,9.0,46365
25024,63939,1462.0,15.4,9.0,48138
25025,63954,774.0,3.0,5.0,46048
25026,63962,276.0,5908.8,5.0,46048
25027,63964,530.0,3.2,9.0,46365
25028,64437,530.0,1.3,8.0,63237
25029,64471,434.0,4.0,9.0,46633
25030,64474,803.0,5.2,3.0,45223
25031,64483,819.0,8.5,3.0,54504
25032,64504,11205.0,94.2,3.0,51741
25033,64507,13474.0,91.8,3.0,51741
25034,64638,733.0,4.3,7.0,51058
25035,64660,442.0,2.1,8.0,55540
25036,64681,151.0,1.3,8.0,55540
25037,64739,939.0,7.1,1.0,59720
25038,64763,1467.0,7.0,8.0,40376
25039,64769,690.0,6.8,8.0,46659
25040,65052,3817.0,28.6,7.0,55182
25041,65064,593.0,12.6,6.0,47083
25042,65259,3257.0,12.1,6.0,55106
25043,65324,1252.0,7.3,7.0,55182
25044,65345,408.0,5.9,5.0,47237
25045,65452,2906.0,12.1,5.0,48289
25046,65479,152.0,0.7,9.0,39031
25047,65535,1591.0,14.2,8.0,48462
25048,65623,15.0,330.4,6.0,45250
25049,65630,256.0,10.1,2.0,52867
25050,65672,9622.0,67.1,4.0,48862
25051,65747,3150.0,15.6,6.0,45250
25052,65753,4984.0,27.6,2.0,52867
25053,65806,12438.0,2316.4,2.0,56350
25054,66046,19835.0,187.6,3.0,56846
25055,66115,0.0,0.0,1.0,41273
25056,66215,26219.0,1284.9,1.0,102693
25057,66223,25912.0,1604.4,1.0,102693
25058,66408,419.0,3.6,9.0,71607
25059,66534,3635.0,9.5,9.0,71607
25060,66604,22224.0,1297.1,3.0,58412
25061,66840,742.0,1.5,2.0,57748
25062,66846,3257.0,4.4,8.0,56022
25063,66859,268.0,2.9,8.0,52183
25064,66863,39.0,16.8,8.0,53469
25065,66873,265.0,1.2,8.0,56022
25066,66949,609.0,2.0,9.0,68978
25067,67074,1429.0,3.1,2.0,57748
25068,67216,22503.0,708.0,2.0,61462
25069,67336,1563.0,6.4,7.0,51806
25070,67352,506.0,1.8,8.0,47572
25071,67422,1383.0,8.1,9.0,55673
25072,67432,5553.0,5.8,8.0,53949
25073,67439,3419.0,6.2,9.0,52060
25074,67443,1581.0,7.2,7.0,64594
25075,67459,229.0,1.2,9.0,52060
25076,67505,2499.0,343.2,4.0,51423
25077,67525,1004.0,2.8,7.0,59485
25078,67573,202.0,1.2,9.0,55134
25079,67741,382.0,0.8,9.0,57304
25080,67837,997.0,1.6,9.0,75419
25081,68044,501.0,5.7,4.0,65594
25082,68113,899.0,110.1,2.0,66625
25083,68309,107.0,22.6,6.0,80101
25084,68380,77.0,7.4,9.0,63343
25085,68420,1295.0,3.7,9.0,63343
25086,68421,1246.0,10.6,9.0,59432
25087,68457,422.0,4.1,9.0,61331
25088,68504,17260.0,996.8,2.0,66280
25089,68514,74.0,5.5,2.0,66280
25090,68632,3797.0,9.5,8.0,71971
25091,68648,315.0,2.9,2.0,71628
25092,68701,30381.0,61.9,5.0,67240
25093,68716,915.0,5.9,9.0,87392
25094,68720,297.0,1.7,9.0,76372
25095,68722,619.0,2.6,9.0,81977
25096,68817,292.0,1.2,8.0,65396
25097,68824,1588.0,5.7,3.0,59802
25098,68846,183.0,2.5,8.0,73733
25099,68944,1241.0,4.6,9.0,69182
25100,69220,26.0,0.2,9.0,66828
25101,69333,362.0,0.2,9.0,61745
25102,69346,599.0,0.2,9.0,81581
25103,69347,1398.0,1.2,9.0,70339
25104,70037,16465.0,101.7,1.0,58920
25105,70364,29979.0,273.3,3.0,53834
25106,70372,2328.0,30.7,2.0,63846
25107,70426,5902.0,18.8,6.0,44615
25108,70431,5846.0,31.4,2.0,78246
25109,70443,9631.0,48.2,3.0,50875
25110,70537,332.0,21.8,2.0,48445
25111,70630,2657.0,5.5,2.0,54129
25112,70665,11671.0,28.0,2.0,54129
25113,70669,9320.0,117.9,2.0,54129
25114,70730,3584.0,20.1,2.0,50032
25115,71326,752.0,3.6,6.0,44999
25116,71455,162.0,1.0,3.0,56169
25117,71851,1966.0,9.0,8.0,44311
25118,71941,2070.0,10.7,6.0,39936
25119,72013,2229.0,8.8,8.0,41926
25120,72027,1364.0,7.7,6.0,49464
25121,72039,2421.0,16.0,2.0,51017
25122,72058,17242.0,42.7,2.0,51017
25123,72060,601.0,3.6,4.0,46269
25124,72102,3141.0,24.0,4.0,46269
25125,72125,814.0,14.5,2.0,47868
25126,72156,427.0,6.4,6.0,49464
25127,72205,22552.0,1113.4,2.0,65851
25128,72347,684.0,2.8,6.0,45553
25129,72359,534.0,97.7,6.0,37401
25130,72376,1851.0,8.3,1.0,47271
25131,72383,75.0,5.6,7.0,46576
25132,72626,1379.0,94.3,7.0,46819
25133,72660,620.0,14.0,6.0,41516
25134,72727,6069.0,15.1,2.0,51797
25135,72740,9675.0,10.1,2.0,42673
25136,72843,2600.0,4.7,5.0,43838
25137,72921,13729.0,61.6,3.0,43595
25138,73013,54181.0,716.3,1.0,72954
25139,73021,223.0,1.3,9.0,42987
25140,73054,4363.0,18.4,1.0,72954
25141,73055,9861.0,15.0,4.0,53673
25142,73726,469.0,1.7,8.0,48610
25143,73761,306.0,1.2,8.0,62676
25144,74014,41314.0,151.6,1.0,51664
25145,74029,4833.0,36.0,4.0,111286
25146,74056,5189.0,3.1,1.0,45299
25147,74066,33432.0,101.8,1.0,50595
25148,74115,23413.0,576.7,1.0,78619
25149,74130,1985.0,188.9,1.0,78619
25150,74349,301.0,83.7,6.0,47115
25151,74422,839.0,5.0,4.0,47792
25152,74562,926.0,2.2,9.0,41900
25153,74578,6035.0,7.0,9.0,42400
25154,74756,721.0,5.8,9.0,43172
25155,74804,20413.0,84.3,4.0,49485
25156,74946,117.0,13.9,3.0,44534
25157,74954,5256.0,111.9,3.0,44534
25158,74955,15713.0,30.5,3.0,44534
25159,75007,55500.0,1823.7,1.0,77733
25160,75021,8847.0,56.8,3.0,55946
25161,75098,56376.0,660.8,1.0,86860
25162,75228,73976.0,2503.9,1.0,79626
25163,75249,17649.0,1482.2,1.0,79626
25164,75491,5064.0,20.4,3.0,55946
25165,75493,626.0,44.8,7.0,52359
25166,75684,7894.0,30.2,2.0,47312
25167,75766,26925.0,34.0,6.0,46221
25168,75904,34406.0,93.4,5.0,51080
25169,75931,2203.0,15.2,6.0,53205
25170,76018,31200.0,1572.7,1.0,65765
25171,76053,30765.0,1484.4,1.0,65765
25172,76253,291.0,72.6,6.0,62126
25173,76311,8987.0,2216.5,3.0,55278
25174,76452,99.0,4.3,9.0,55417
25175,76636,1525.0,13.6,6.0,52054
25176,76640,3567.0,48.4,2.0,53941
25177,76908,2554.0,706.2,3.0,65314
25178,77057,41690.0,3784.4,1.0,73862
25179,77083,78298.0,2929.7,1.0,73862
25180,77094,10271.0,349.7,1.0,73862
25181,77396,58396.0,840.2,1.0,73862
25182,77485,4627.0,21.4,1.0,65441
25183,77597,986.0,17.5,1.0,65907
25184,77650,1835.0,33.7,1.0,64574
25185,77990,811.0,2.9,8.0,57772
25186,78006,36056.0,44.6,1.0,110116
25187,78064,16186.0,26.6,1.0,48387
25188,78101,6465.0,48.7,1.0,57096
25189,78114,24009.0,25.3,1.0,59578
25190,78123,2177.0,214.7,1.0,58644
25191,78164,3706.0,5.1,6.0,77489
25192,78401,5265.0,943.5,2.0,56833
25193,78404,17761.0,2207.2,2.0,56833
25194,78413,40644.0,1955.3,2.0,56833
25195,78501,63066.0,1587.5,2.0,34373
25196,78589,41291.0,767.0,2.0,34373
25197,78654,18250.0,35.1,6.0,67112
25198,78712,880.0,1067.2,1.0,91887
25199,78733,8927.0,301.0,1.0,91887
25200,78737,17173.0,174.7,1.0,64671
25201,78746,28608.0,489.9,1.0,91887
25202,78749,38041.0,1458.6,1.0,91887
25203,78801,22518.0,10.7,6.0,55211
25204,78839,8995.0,9.7,7.0,47333
25205,79012,1427.0,8.3,2.0,58933
25206,79024,380.0,2.5,9.0,141712
25207,79062,180.0,0.8,9.0,103818
25208,79121,6002.0,1260.4,2.0,60604
25209,79201,7288.0,3.3,9.0,44285
25210,79344,161.0,4.1,6.0,57209
25211,79560,172.0,0.9,8.0,62676
25212,79772,14029.0,4.7,7.0,76555
25213,79830,7860.0,1.5,7.0,58475
25214,79843,2456.0,0.6,9.0,65420
25215,79911,5794.0,358.6,2.0,46753
25216,79916,2979.0,687.0,2.0,46753
25217,79925,39616.0,897.8,2.0,46753
25218,79934,26445.0,172.4,2.0,46753
25219,80003,36480.0,2073.0,1.0,85164
25220,80014,39333.0,2151.6,1.0,81414
25221,80016,56841.0,471.6,1.0,81414
25222,80020,50491.0,984.2,1.0,90712
25223,80109,23665.0,346.4,1.0,102928
25224,80212,19552.0,2113.7,1.0,116530
25225,80219,70638.0,3633.3,1.0,116530
25226,80241,33638.0,1966.1,1.0,58851
25227,80301,25581.0,340.4,2.0,100242
25228,80427,720.0,19.1,1.0,69394
25229,80465,16192.0,138.7,1.0,85164
25230,80503,35453.0,150.3,2.0,100242
25231,80544,117.0,920.3,2.0,100242
25232,80804,287.0,0.3,8.0,41629
25233,80863,13034.0,40.6,2.0,67575
25234,80916,41018.0,921.7,2.0,65715
25235,80925,12342.0,201.7,2.0,65715
25236,80929,97.0,1.7,2.0,65715
25237,81004,26581.0,63.0,3.0,48891
25238,81021,44.0,0.1,9.0,74467
25239,81029,314.0,0.2,9.0,60686
25240,81047,1473.0,1.0,7.0,49097
25241,81089,4467.0,2.5,8.0,49718
25242,81136,211.0,0.9,7.0,44666
