Zip Code,PerCapitaPersonalIncome
15227,75468.0
15432,75091.0
16048,73039.0
16051,73039.0
16055,73039.0
18040,68050.0
20626,70353.0
20639,76018.0
20650,70353.0
21204,74738.0
21222,74738.0
21250,74738.0
21645,77025.0
21716,76664.0
21758,76664.0
21762,76664.0
21777,76664.0
23222,76912.0
23457,72091.0
30183,71255.0
33026,70982.0
33101,75182.0
33136,75182.0
33174,75182.0
33183,75182.0
33782,71904.0
35212,71275.0
35243,71275.0
37048,67865.0
37931,67323.0
40241,67663.0
43036,73664.0
43344,73664.0
44112,68360.0
44273,70562.0
45203,75833.0
48169,73173.0
49418,70662.0
50002,69294.0
51020,76071.0
51041,67668.0
51238,67668.0
51243,68302.0
51571,69748.0
53002,73187.0
55116,69310.0
55118,75019.0
55121,75019.0
55902,71904.0
56748,67464.0
57105,74873.0
57648,74502.0
58011,73185.0
58015,70746.0
58229,70222.0
58501,75321.0
58655,71645.0
58849,75412.0
59834,68344.0
59919,68725.0
60071,69641.0
60151,67922.0
60539,67922.0
61327,70122.0
62279,74760.0
63368,69693.0
64151,73531.0
66522,71607.0
67631,70367.0
67860,69427.0
67864,75656.0
68067,67487.0
68319,68781.0
68349,67310.0
68745,71135.0
68763,70612.0
68901,68330.0
68973,68330.0
69345,75754.0
73118,72954.0
73132,72954.0
76460,69691.0
76885,72121.0
77019,73862.0
77046,73862.0
77062,73862.0
77081,73862.0
77096,73862.0
77339,73862.0
77489,73855.0
81230,70391.0
81239,70391.0
82842,73622.0
83101,73432.0
83110,73432.0
83118,73432.0
84106,71787.0
85006,68111.0
85044,68111.0
85204,68111.0
85208,68111.0
88220,76555.0
93430,72721.0
93517,70699.0
95776,67778.0
96706,69893.0
96717,69893.0
96813,69893.0
98037,75320.0
98238,67173.0
98312,73841.0
99740,69573.0
1092,69301.0
1220,70945.0
1475,69301.0
1505,69301.0
1534,69301.0
1610,69301.0
3231,73531.0
3258,73531.0
4083,70640.0
4613,68181.0
5161,72177.0
5458,74532.0
5672,68121.0
5677,73602.0
6076,67916.0
6090,75433.0
6095,75433.0
6232,67916.0
6365,69755.0
6467,75433.0
7416,75364.0
8011,74684.0
8060,74684.0
8902,75352.0
12508,71391.0
12565,74642.0
15122,75468.0
15126,75468.0
15311,75091.0
15378,75091.0
16057,73039.0
18067,68050.0
20687,70353.0
21001,71196.0
21028,71196.0
21074,74895.0
21128,74738.0
21156,74738.0
21788,76664.0
23111,77005.0
23464,72091.0
30106,75176.0
30294,67811.0
30338,67811.0
30345,67811.0
59001,68586.0
59027,67131.0
59068,68244.0
60417,68225.0
62248,74760.0
67519,74594.0
67838,69427.0
68002,74042.0
68669,71971.0
69024,67709.0
69163,71302.0
73104,72954.0
73129,72954.0
76087,74009.0
77012,73862.0
77056,73862.0
77417,73855.0
77478,73855.0
77598,73862.0
79780,76555.0
80422,69394.0
81045,74467.0
81241,70391.0
83111,73432.0
84092,71787.0
84104,71787.0
84107,71787.0
85201,68111.0
85209,68111.0
85210,68111.0
85226,68111.0
85335,68111.0
85353,68111.0
40209,67663.0
41011,73345.0
44101,68360.0
44111,68360.0
44119,68360.0
44130,68360.0
45212,75833.0
45230,75833.0
45882,67802.0
47630,71369.0
49326,70662.0
49525,70662.0
49548,70662.0
49666,67800.0
50128,68446.0
52351,70193.0
54025,70354.0
57024,71327.0
57265,74933.0
57433,75470.0
57522,67656.0
57528,67191.0
57584,67191.0
57761,73485.0
58045,72754.0
58581,74321.0
33055,75182.0
33166,75182.0
33182,75182.0
33189,75182.0
34677,71904.0
34685,71904.0
35114,71565.0
35119,71275.0
35126,71275.0
37087,68675.0
37184,68675.0
93449,72721.0
95605,67778.0
96731,69893.0
96818,69893.0
97014,71946.0
97031,71946.0
97212,75772.0
97233,75772.0
93954,68943.0
98662,69318.0
98831,68356.0
99643,76625.0
33134,75182.0
33144,75182.0
33160,75182.0
33442,70982.0
33597,71231.0
33701,71904.0
33755,71904.0
34484,71231.0
35040,71565.0
35062,71275.0
35206,71275.0
37148,67865.0
37917,67323.0
1074,69301.0
1223,70945.0
1260,70945.0
1262,70945.0
1355,67327.0
1566,69301.0
4579,67538.0
4624,68181.0
4650,68181.0
4669,68181.0
4841,67794.0
5439,76222.0
5446,76222.0
5669,73602.0
5674,73602.0
6029,67916.0
6051,75433.0
6335,69755.0
6339,69755.0
6379,69755.0
6380,69755.0
6770,68387.0
7460,75364.0
8046,74684.0
8852,75352.0
8859,75352.0
12522,71391.0
15025,75468.0
18038,68050.0
19711,70792.0
20606,70353.0
20670,70353.0
21207,74738.0
21219,74738.0
21718,76664.0
21727,76664.0
22938,67990.0
23021,72439.0
28103,72553.0
28315,68180.0
28579,68500.0
30083,67811.0
30084,67811.0
30188,71255.0
40217,67663.0
44146,68360.0
44215,70562.0
45205,75833.0
45229,75833.0
45247,75833.0
46214,70999.0
46254,70999.0
49315,70662.0
49512,70662.0
50561,75597.0
51466,75597.0
53190,67665.0
55127,69310.0
56139,69853.0
56223,71912.0
56241,71912.0
56280,71912.0
57033,74873.0
57248,69757.0
57314,73160.0
57355,74055.0
57370,74055.0
58053,70746.0
58062,74136.0
58071,73185.0
58494,75321.0
58542,69003.0
58716,72821.0
58755,75412.0
58788,75774.0
59041,68244.0
59932,68725.0
59937,68725.0
60014,69641.0
60102,69641.0
60449,68225.0
61855,70047.0
61911,71677.0
63341,69693.0
67628,67860.0
68068,74042.0
68375,71989.0
68662,76182.0
68734,70612.0
68749,71135.0
68859,75469.0
69123,72970.0
70125,67403.0
73025,72954.0
73108,72954.0
76082,74009.0
76351,67573.0
76457,70580.0
77011,73862.0
77035,73862.0
77064,73862.0
78028,69038.0
80447,73848.0
84044,71787.0
84101,71787.0
85018,68111.0
85027,68111.0
85028,68111.0
85087,68111.0
85259,68111.0
85310,68111.0
85351,68111.0
93446,72721.0
93930,68943.0
95949,75539.0
96734,69893.0
96857,69893.0
97080,75772.0
97213,75772.0
97217,75772.0
98203,75320.0
98364,73841.0
98258,75320.0
98294,75320.0
98671,69318.0
98852,68356.0
99548,74906.0
99564,74906.0
99625,74906.0
99692,72234.0
99756,69573.0
58041,70746.0
1005,69301.0
1462,69301.0
1518,69301.0
1541,69301.0
1542,69301.0
1607,69301.0
1756,69301.0
4357,67538.0
4408,68181.0
4676,68181.0
5068,72177.0
6052,75433.0
6091,75433.0
6269,67916.0
6477,68387.0
6478,68387.0
7851,75364.0
8053,74684.0
8879,75352.0
10965,71330.0
12125,74642.0
12567,71391.0
15207,75468.0
15216,75468.0
15323,75091.0
16029,73039.0
17081,68998.0
20714,76018.0
21154,71196.0
21221,74738.0
23898,69100.0
30066,75176.0
33035,75182.0
33185,75182.0
33193,75182.0
33327,70982.0
35118,71275.0
37920,67323.0
37921,67323.0
43045,73664.0
44121,68360.0
44149,68360.0
45237,75833.0
46202,70999.0
46220,70999.0
46226,70999.0
46228,70999.0
46237,70999.0
47619,71369.0
49544,70662.0
49637,67800.0
49706,75812.0
51239,67668.0
51534,69748.0
54015,70354.0
54017,70354.0
55065,75019.0
55085,75019.0
55150,75019.0
56245,71912.0
56713,72481.0
57234,69757.0
57263,67768.0
57272,67768.0
57439,75470.0
57751,73485.0
57793,75362.0
58036,73185.0
58102,73185.0
58549,69003.0
58744,75774.0
59015,68959.0
59030,67131.0
59102,68959.0
59105,68959.0
59729,75313.0
59868,68344.0
60142,69641.0
60156,69641.0
60435,68225.0
60475,68225.0
61942,71677.0
66951,67860.0
67625,72489.0
68034,74042.0
68327,71989.0
68624,71971.0
68654,76182.0
68658,71971.0
68713,70612.0
68774,71135.0
68837,75469.0
68847,74630.0
68882,75828.0
68920,74351.0
69217,71794.0
70127,67403.0
73750,73533.0
76527,72828.0
76932,71887.0
77008,73862.0
77065,73862.0
77087,73862.0
78029,69038.0
78681,72828.0
79756,67647.0
80512,71359.0
82922,70620.0
83116,73432.0
83121,73432.0
83455,69601.0
85086,68111.0
85264,68111.0
85283,68111.0
93928,68943.0
95637,67778.0
95694,67778.0
96161,75539.0
97019,75772.0
97221,75772.0
99606,74906.0
